Ranking;Nombre;Ventas;CNAE_Original;SECTOR_NOMBRE;NIF;ventas_estimado;patentes;confianza;criterio;ano_constitucion;poblacion;numero_empleados;web_oficial;actividad_resumen;tamano_ing;complejidad_txt;cto_actual;propiedad_accionistas;private_equity_firmas;financiacion_publica_detalle;usa_inteligencia_artificial;plataforma_cloud;solvencia_txt;puntos_solv;perfil_txt;veredicto_final;conclusion_sueldo_80k;justificacion_viabilidad;score_viabilidad;provincia
3,6;MARMOLES JEYMAR 21 SLU;mediana;2370;Corte, tallado y acabado de la piedra;B67953679;25000000;0;0.0;Sin match;2022;Astigarraga;3 (Empresite/eInforma);www.marmolesjeymar.com;Tratamiento y comercialización de mármol, granito y piedra para encimeras, suelos y fachadas.;0 técnicos (no es una empresa de software/ingeniería);Ninguna. Empresa industrial tradicional del sector de la piedra. Sin desarrollo de software propio.;No identificado públicamente;Sociedad Limitada Unipersonal. El administrador de la sociedad original era Pedro Manuel García Zarzuelo.;Ninguno;Sin datos;NO. Es una empresa de corte y acabado de piedra sin actividad tecnológica aparente.;ON-PREMISE;Microempresa con facturación estimada entre 0,6 y 1,5 millones de euros.;Bajo;Industrial / Artesanal;DESCARTAR;POSIBLE;🟡 POSIBLE (38/100 pts) - ✅ Ventas >100M€ (+30) | ❌ Plantilla pequeña (+0) | ✅ CTO identificado (+8);38.0;guipúzcoa
3,602;ERROSPE SL;mediana;3109;Fabricación de otros muebles;B20096301;25000000;0;0.0;Sin match;1985;Aia;7 (Empresite);www.sillasymesasmaier.com;Fabricación y comercialización de mesas, sillas y muebles de madera.;~0-1 técnicos (rol de producción);Fabricación tradicional de mobiliario, sin evidencia de complejidad tecnológica a nivel de software, IA o IoT.;No identificado públicamente;No identificados públicamente (probable empresa familiar);Ninguno;Antigua ayuda para factura electrónica en 2008. Sin datos recientes de CDTI/Hazitek/SPRI.;NO. Empresa de fabricación tradicional sin evidencia de uso de IA.;No identificado, probablemente ON-PREMISE o sin infraestructura cloud relevante.;Empresa consolidada en su nicho con una facturación estimada entre 0.6 y 1.5 millones de euros y 7 empleados.;Bajo;Producción/Artesanal. No es un perfil tecnológico.;DESCARTAR;POSIBLE;🟡 POSIBLE (43/100 pts) - ✅ Ventas >100M€ (+30) | ❌ Plantilla pequeña (+0) | ✅ CTO identificado (+8) | ✅ I+D público (+5);43.0;guipúzcoa
3,603;GOI RECURSOS HUMANOS S.L.;mediana;7022;Otras actividades de consultoría de gestión empresarial;B20875183;25000000;0;0.0;Sin match;2005;Donostia / San Sebastián;5 (eInforma);www.goirecursoshumanos.com;Consultoría de recursos humanos, selección de personal y gestión de relaciones laborales.;No aplica (Empresa de servicios de RRHH, no de desarrollo tecnológico);No aplica (Su negocio es la consultoría de RRHH, no el desarrollo de software propio);No identificado públicamente;Sin datos públicos;Ninguno;Plan de Recuperación, Transformación y Resiliencia (NextGenerationEU);NO (No hay evidencia de uso propio, aunque seleccionan perfiles de IA para sus clientes);Sin datos;Empresa consolidada en el sector de la consultoría de RRHH en el País Vasco, con actividad constante en la selección de personal para diversos sectores industriales y tecnológicos.;Bajo;No aplica (No es una empresa tecnológica);DESCARTAR;POSIBLE;🟡 POSIBLE (43/100 pts) - ✅ Ventas >100M€ (+30) | ❌ Plantilla pequeña (+0) | ✅ CTO identificado (+8) | ⚠️ Sector industrial (+5);43.0;guipúzcoa
3,607;GOENA BASOLANAK SL.;mediana;240;Servicios de apoyo a la silvicultura;B75213017;25000000;0;0.0;Sin match;2019;Ataun;3 (eInforma);www.no identificado públicamente;Prestación de servicios forestales y la compraventa de madera.;Inexistente o no identificable;Actividad tradicional de servicios forestales sin evidencia de componente tecnológico.;No identificado públicamente;Juan Jose Goena Imaz (Socio único);Ninguno;Sin datos;NO;No aplica;Microempresa con facturación entre 0,6 y 1,5 millones de euros.;Bajo;No tecnológico;DESCARTAR;POSIBLE;🟡 POSIBLE (38/100 pts) - ✅ Ventas >100M€ (+30) | ❌ Plantilla pequeña (+0) | ✅ CTO identificado (+8);38.0;guipúzcoa
3,609;LA FINCA DEL JAMON SL;mediana;4632;Comercio al por mayor de carne y productos cárnicos;B20775441;25000000;0;0.0;Sin match;2002;Irun, Gipuzkoa;Inferior a la media del sector (einforma);www.lafincadeljamon.com;Comercio mayorista y distribución de jamones, embutidos y productos de alimentación españoles para exportación.;0-1 técnicos (Estimación);Baja. Web corporativa y logística de distribución sin desarrollo de software propio identificado.;No identificado públicamente;Adquirida por el Grupo Biok.;Ninguno;Ayudas del Gobierno Vasco para modernización de establecimientos comerciales (2012, 2013).;NO. No hay evidencia del uso de IA en sus operaciones o productos.;Sin datos;Facturación reportada modesta (<1M€), pero la solvencia es aportada por su propietario, el Grupo Biok.;Alto;Logística y distribución (No tecnológico);DESCARTAR;DUDOSO;🟡 DUDOSO (28/100 pts) - ✅ Ventas >100M€ (+30) | ❌ Plantilla pequeña (+0) | ✅ CTO identificado (+8) | ❌ Sector bajo salario (-10);28.0;guipúzcoa
3,612;SUMINISTROS LA FRONTERA SL;mediana;4645;Comercio al por mayor de productos perfumería y cosmética;B20722815;25000000;0;0.0;Sin match;2001;Irun;1 (einforma);www.no identificado públicamente;Comercio al por mayor de productos de perfumería, droguería, higiene y belleza.;~0-1 técnicos;No se evidencia el uso de tecnología compleja. La ausencia de una web oficial o noticias sugiere una operativa tradicional.;No identificado públicamente;No identificado públicamente;Ninguno;Sin datos;NO. No hay indicios de aplicación de IA en sus operaciones.;ON-PREMISE;La cifra de ventas de 250M€ proporcionada contrasta fuertemente con los datos públicos que la clasifican como microempresa. Sin una web o noticias, la solvencia es difícil de verificar.;Bajo;No tecnológico. Empresa de distribución tradicional.;DESCARTAR;DUDOSO;🟡 DUDOSO (28/100 pts) - ✅ Ventas >100M€ (+30) | ❌ Plantilla pequeña (+0) | ✅ CTO identificado (+8) | ❌ Sector bajo salario (-10);28.0;guipúzcoa
3,618;DIMACONA SIGLO XXI SL;mediana;7022;Otras actividades de consultoría de gestión empresarial;B20938916;25000000;0;0.0;Sin match;2007;Irun;~1 (einforma/empresite) - Dato probablemente incorrecto;www.zakatrans.com;Servicios de asesoramiento, información y logística sobre actividades económicas e industriales en general.;Estimación: <5 técnicos (probablemente externos o un equipo muy reducido);Empresa de logística y transporte que utiliza tecnología para el seguimiento de envíos y optimización de rutas. No se evidencia desarrollo de software propio complejo, IA o IoT.;No identificado públicamente;No identificado públicamente;Ninguno;Sin datos;NO. No se ha encontrado evidencia del uso de inteligencia artificial en sus servicios o web.;No identificado públicamente;La facturación de 250M€ indicada en el prompt inicial parece inconsistente con los datos públicos encontrados. Otras fuentes apuntan a una facturación entre 0,6 y 1,5 millones de euros.;Bajo;Logística y transporte;DESCARTAR;POSIBLE;🟡 POSIBLE (47/100 pts) - ✅ Ventas >100M€ (+30) | ❌ Plantilla pequeña (+0) | ✅ CTO identificado (+8) | ⚠️ Equipo IT medio (+4) | ⚠️ Sector industrial (+5);47.0;guipúzcoa
3,619;ALFA EUSKADI SL.;mediana;5229;Otras actividades anexas al transporte;B75184929;25000000;0;0.0;Sin match;2017;Errenteria;5 (einforma);www.alfaloc.es;Servicios de consultoría y operaciones de transporte, logística y almacenamiento.;0 técnicos (empresa no tecnológica);Servicios de logística y transporte tradicional. Sin desarrollo tecnológico propio.;No identificado públicamente;Socio Único: CORALIA SGPS SA.;Ninguno;Sin datos;NO. Empresa de logística tradicional sin evidencia de uso de IA.;Sin datos;Microempresa con facturación reportada entre 0.6 y 1.5 millones de euros. Pertenece a un grupo portugués.;Bajo;Logística / No tecnológico;DESCARTAR;POSIBLE;🟡 POSIBLE (43/100 pts) - ✅ Ventas >100M€ (+30) | ❌ Plantilla pequeña (+0) | ✅ CTO identificado (+8) | ⚠️ Sector industrial (+5);43.0;guipúzcoa
3,62;MICHEL INSTRUMENTOS SOCIEDAD ANONIMA;mediana;4669;Comercio al por mayor de otra maquinaria y equipo;A20166799;25000000;0;0.0;Sin match;1987;Donostia-San Sebastián;5 (eInforma);www.michelinstrumentos.es;Comercio al por mayor de maquinaria y equipos de instrumentación industrial y transmisiones.;~1-2 técnicos;Distribuidor de instrumentación industrial (hardware). Baja complejidad de software propio. Venta de productos de terceros.;No identificado públicamente;Administrador Único: Jose Michel Rodriguez. Probablemente familiar.;Ninguno;Contratos menores con administraciones públicas. Sin datos de CDTI/Hazitek/SPRI.;NO. No hay indicios de desarrollo o uso de IA en su modelo de negocio o productos.;ON-PREMISE;Clasificada como microempresa. El dato de ventas de 250M€ del prompt es inverosímil. Capital social de ~120.000€.;Bajo;Perfil técnico centrado en hardware e ingeniería de aplicación de instrumentación industrial.;DESCARTAR;POSIBLE;🟡 POSIBLE (48/100 pts) - ✅ Ventas >100M€ (+30) | ❌ Plantilla pequeña (+0) | ✅ CTO identificado (+8) | ✅ I+D público (+5) | ⚠️ Sector industrial (+5);48.0;guipúzcoa
3,623;ELIZELAI SL;mediana;4110;Promoción inmobiliaria;B20806725;25000000;0;0.0;Sin match;2003;Tolosa;3 (Empresite);www.no identificado públicamente;Adquisición, promoción, construcción y arrendamiento de bienes inmuebles y terrenos.;No aplica (empresa de promoción inmobiliaria);No aplica (empresa de promoción inmobiliaria);No identificado públicamente;Sin datos;Ninguno;Sin datos;NO;No aplica;Facturación declarada entre 0,6 y 1,5 millones de euros.;Bajo;Promoción Inmobiliaria;DESCARTAR;POSIBLE;🟡 POSIBLE (38/100 pts) - ✅ Ventas >100M€ (+30) | ❌ Plantilla pequeña (+0) | ✅ CTO identificado (+8);38.0;guipúzcoa
3,624;PREFABRICADOS URKIA SA;mediana;2369;Fabricación de otros productos de hormigón, yeso y cemento;A20093480;25000000;4;1.0;Exacto (Normalizado);1984;Oiartzun;~8 (eInforma);www.urkia.com;Fabricación de productos de hormigón, yeso y cemento para la construcción y mobiliario urbano.;No identificado públicamente, probablemente bajo o inexistente.;Producto físico (prefabricados de hormigón). Sin complejidad de software aparente.;No identificado públicamente;Familiar (Administrador Único: Xabier Urkia Arana);Ninguno;Sin datos;NO. No hay evidencia de uso de IA en sus productos o procesos.;ON-PREMISE;La facturación indicada en fuentes fiables es de microempresa, lo que contradice la cifra inicial de 250M€.;Bajo;Híbrido Hardware/Soft;DESCARTAR;POSIBLE;🟡 POSIBLE (38/100 pts) - ✅ Ventas >100M€ (+30) | ❌ Plantilla pequeña (+0) | ✅ CTO identificado (+8);38.0;guipúzcoa
3,628;DTC TECNOLOGIA SL.;mediana;4669;Comercio al por mayor de otra maquinaria y equipo;B75113498;25000000;0;0.0;Sin match;2014;Usúrbil;13 (eInforma);www.dtctecnologia.com;Comercialización e importación de maquinaria industrial para láser, inyección de plástico y calderería.;~5-8 técnicos;Distribuidor de maquinaria industrial avanzada (láser, CNC). La complejidad reside en el hardware y el servicio técnico asociado.;No identificado públicamente;Sociedad Limitada Unipersonal. Administrador Único: Eduardo Matesanz Iñarra.;Ninguno;Sin datos;NO. La empresa comercializa maquinaria que puede incorporar tecnología avanzada, pero no desarrolla ni utiliza IA como parte central de su propio negocio.;ON-PREMISE;PYME consolidada en su nicho de mercado. La facturación indicada en el prompt (250M€) es inconsistente con el tamaño de la plantilla.;Alto;Híbrido Hardware/Mecánica/Servicio Técnico;PYME;POSIBLE;🟡 POSIBLE (47/100 pts) - ✅ Ventas >100M€ (+30) | ❌ Plantilla pequeña (+0) | ✅ CTO identificado (+8) | ⚠️ Equipo IT medio (+4) | ⚠️ Sector industrial (+5);47.0;guipúzcoa
3,629;KIMUA GROUP SL.;mediana;7732;Alquiler de maquinaria y equipo para la construcción e ingeniería civil;B75210161;25000000;0;0.0;Sin match;2018;Lizartza;~42 (eInforma);www.kimuagroup.com;Ingeniería especializada en soluciones de elevación y transporte de grandes cargas para el sector eólico.;~10-15 técnicos;Empresa de ingeniería industrial con un fuerte componente de diseño mecánico (CAD/CAE), simulación (Ansys) y desarrollo de soluciones a medida (hardware).;Luis Esnaola Iraola - Chief Technology Officer (CTO) (The Org);Sin datos públicos disponibles, probablemente capital privado/fundadores.;Ninguno;Sí, ha recibido apoyo del programa Hazitek de SPRI y de CDTI para proyectos de I+D.;SÍ - Mencionan la creación de un equipo para incorporar IA Generativa y optimizar procesos.;No identificado públicamente;Empresa consolidada en el sector industrial con clientes de primer nivel (Siemens Gamesa, Vestas, Acciona). Recibe financiación pública para proyectos de I+D, lo que indica solvencia técnica y económica.;Alto;Híbrido Hardware/Software con un fuerte enfoque en ingeniería mecánica y de control.;TIBURÓN;VIABLE;🟢 VIABLE (67/100 pts) - ✅ Ventas >100M€ (+30) | ⚠️ 42 empleados (+4) | ✅ CTO identificado (+8) | ✅ Equipo IT sólido (+7) | ✅ Usa IA (+8) | ✅ I+D público (+5) | ⚠️ Sector industrial (+5);67.0;guipúzcoa
3,631;CUBIERTAS DE PIZARRA PIZAR-NORT SL;mediana;4391;Construcción de cubiertas;B20718946;25000000;0;0.0;Sin match;2000;Donostia-San Sebastián;~1-10 (Empresite/Axesor);www.pizarnort.com;Empresa especializada en la ejecución y reparación de cubiertas de pizarra, zinc y cobre.;Inexistente o 1 técnico;Negocio tradicional de construcción sin desarrollo de software, IA, o IoT. Su complejidad radica en la artesanía de la instalación de cubiertas.;No identificado públicamente;Sin datos públicos, probablemente propiedad privada.;Ninguno;Sin datos;NO. No hay indicios de uso de IA en su actividad principal, que es la construcción de cubiertas.;ON-PREMISE;La facturación se estima entre 0,6 y 1,5 millones de euros. La empresa ha sido adjudicataria de contratos públicos menores.;Bajo;Construcción;DESCARTAR;POSIBLE;🟡 POSIBLE (38/100 pts) - ✅ Ventas >100M€ (+30) | ❌ Plantilla pequeña (+0) | ✅ CTO identificado (+8);38.0;guipúzcoa
3,633;CAMACHO SA;mediana;2594;Fabricación de pernos y productos de tornillería;A20045829;25000000;0;0.0;Sin match;1975;Antzuola;3 (eInforma/Axesor);www.puntascamacho.es;Fabricación de tornillería, pernos y productos de alambre.;Estimación: 0-2 técnicos;Hardware industrial. Sin evidencia de software avanzado, IA o IoT.;No identificado públicamente;Sin datos;Ninguno;Ayudas del Gobierno Vasco (2002, 2010);NO. No se ha identificado el uso de IA en sus productos o procesos.;ON-PREMISE;Discrepancia significativa entre ventas (250M€) y empleados (3) sugiere un error en los datos de partida.;Bajo;Hardware industrial;DESCARTAR;POSIBLE;🟡 POSIBLE (38/100 pts) - ✅ Ventas >100M€ (+30) | ❌ Plantilla pequeña (+0) | ✅ CTO identificado (+8);38.0;guipúzcoa
3,636;EIZAGUIRRE EGUIGUREN SL.;mediana;5229;Otras actividades anexas al transporte;B75222570;25000000;0;0.0;Sin match;2019;Azpeitia;1 (eInforma);www.no identificada;Transporte de mercancías por carretera y actividades anexas al transporte.;0-1 técnicos;Baja. Empresa de transporte sin desarrollo tecnológico aparente.;No identificado públicamente;Administrador Único: Eguiguren Orbea Maria Aranzazu.;Ninguno;Sin datos;NO. No hay indicios de uso de IA en su actividad de transporte.;No identificada;Microempresa con 1 empleado y un capital social de 60.000€. La facturación de 250M€ indicada en el prompt es incorrecta.;Bajo;No tecnológico (Transporte);DESCARTAR;POSIBLE;🟡 POSIBLE (38/100 pts) - ✅ Ventas >100M€ (+30) | ❌ Plantilla pequeña (+0) | ✅ CTO identificado (+8);38.0;guipúzcoa
3,639;ADAKI DISEINUA ETA PUBLIZITATEA SL;mediana;7311;Agencias de publicidad;B20828729;25000000;0;0.0;Sin match;2004;Ezkio-Itsaso;12 (Empresite 2024);www.adaki.com;Agencia de comunicación integral, marketing estratégico, branding y diseño creativo y digital.;~1-3 técnicos;Agencia de marketing y branding. Desarrollan webs (probablemente CMS tipo Wordpress) y ofrecen posicionamiento SEO/SEM.;No identificado públicamente;Sin datos públicos disponibles, probablemente propiedad del fundador.;Ninguno;Ha recibido 9.328,00 € de Lanbide-Servicio Público Vasco de Empleo en 2025.;NO. Su actividad se centra en servicios tradicionales de marketing y comunicación sin mención a IA propia.;Sin datos;Facturación entre 0,6 y 1,5 millones de euros. Empresa consolidada con más de 25 años de experiencia.;Bajo;Marketing y Diseño;DESCARTAR;POSIBLE;🟡 POSIBLE (38/100 pts) - ✅ Ventas >100M€ (+30) | ❌ Plantilla pequeña (+0) | ✅ CTO identificado (+8);38.0;guipúzcoa
3,64;IAL SOFTWARE ENGINEERING S.A.;mediana;6202;Actividades de consultoría informática;A20631461;25000000;0;0.0;Sin match;1998;Zumaia;~2-5 (Estimación);www.ial-software.com;Consultoría y formación especializada en la mejora de procesos de software (CMMI, ITIL).;~2-5 consultores técnicos;Consultoría de procesos de ingeniería de software (CMMI, ITIL, Scrum), no desarrollo de producto tecnológico.;No identificado públicamente, José Luis Iparraguirre es el Director.;Propiedad privada, probablemente del fundador José Luis Iparraguirre.;Ninguno;Sin datos;NO. Su foco es la consultoría de procesos de desarrollo de software, no la implementación de tecnologías de IA.;Sin datos;Empresa de nicho consolidada con facturación estimada entre 0.5M€ y 1.5M€.;Bajo;Consultor experto en modelos de calidad y mejora de procesos de software.;PYME;VIABLE;🟢 VIABLE (52/100 pts) - ✅ Ventas >100M€ (+30) | ❌ Plantilla pequeña (+0) | ✅ CTO identificado (+8) | ⚠️ Equipo IT medio (+4) | ✅ Sector tech premium (+10);52.0;guipúzcoa
